DEPTH,C13Z,C24Z,CALZ,CN,CNCD,GRZ,LSN,PE,PORD,SSN,TENZ,ZCOR,ZDEN
1040.0400400400401,0.6957723561956451,0.5278499351858909,0.9649386464067152,0.6365592862643945,0.25102399405484777,0.548799364880335,0.6377006515691903,0.5906167382766954,0.12310255004862947,0.017226054749340802,0.643875441545508,0.4291468253310491,0.4933347539680074
1044.044044044044,0.4033673723784176,0.5664760592334199,0.8596475698472785,0.83045546875202,0.07010727430915353,0.8705222400467031,0.27594296910871263,0.6585865967653586,0.2835059218261955,0.2870357165560168,0.028893912794179966,0.2677485344183723,0.5789555785926109
1048.048048048048,0.8592883207288511,0.6447719812969815,0.5216117159167118,0.43232049198838407,0.5871455564441017,0.5195012523687564,0.8417041214164063,0.860923663592665,0.8155279469463514,0.6645451633592113,0.9778598445735233,0.14564915791282995,0.8391284208413025
1052.052052052052,0.978544939018766,0.01770742458747243,0.3144002315414285,0.47617000708948,0.9936271370288134,0.06972456774994429,0.4926720269303574,0.16994499360795978,0.6600016366832434,0.7931342148545416,0.9725284753736629,0.9077529490608935,0.7045318765664781
1056.0560560560561,0.5026525610160781,0.29802025938236365,0.818764381640282,0.9448198975572086,0.22542836395983656,0.10758641410420278,0.29684964905007427,0.5622844553536502,0.780961587420313,0.08632875991952171,0.9391566843143053,0.4791110878632795,0.7383984833876119
1060.06006006006,0.5462941407418916,0.9096336242732749,0.15704589078306286,0.18784422538607337,0.3710146736070664,0.594597416869129,0.15651098225465354,0.9400294758549708,0.6654883636786835,0.44216469662395985,0.5282226294726737,0.6095900044797182,0.5588915603953469
1064.064064064064,0.7903653494604356,0.7806280000884841,0.09784919877144949,0.782826895109394,0.7025356336642056,0.37335572283490726,0.0029220221838792693,0.794969655070992,0.352365765100467,0.306377019826928,0.28674217204349006,0.032576159897362955,0.3284988867774473
1068.068068068068,0.692025743070822,0.0011617018477927399,0.26359054325354025,0.8733291232334657,0.8198145187788868,0.7655688574399159,0.40214666664668086,0.9177417330906721,0.4292326280592125,0.15764379360350356,0.5919927336974129,0.13074103022191874,0.2936758013137373
1072.0720720720722,0.5921910328148189,0.9877735497475523,0.008134780179859025,0.48091741285711787,0.08457031057280251,0.6579669039835225,0.5360149382382797,0.8739460373447472,0.5299943353193522,0.25966327668316513,0.47223948727760956,0.25445258824055494,0.2582589810576945
1076.076076076076,0.3057021575472224,0.21229479297788867,0.6047805428285306,0.05206672060405759,0.07356515621564608,0.7321428145746253,0.1648077455500363,0.022456750196489295,0.2953641618695476,0.1681288633372594,0.38795517479684316,0.8630546997861346,0.6079564621170648
1080.08008008008,0.21001995314112232,0.5312060381440685,0.055433626662652724,0.860216454072263,0.1305774758852538,0.7982092094851052,0.6972654058785942,0.40521748989635153,0.3266841966089593,0.0035218213672797427,0.1559961877795656,0.19394412290490637,0.8950176800825714
1084.084084084084,0.7143509141779968,0.21309483788578376,0.6299056251527432,0.04671944080502488,0.11751496464461308,0.17139387204243206,0.5439696392566621,0.9898345342765814,0.3325253626614183,0.4719998286267416,0.5651181658388529,0.6517592514264171,0.10731807392046366
1088.0880880880882,0.028773304855159942,0.16074099967143052,0.2878517800907324,0.07908891856329858,0.6487812229780489,0.10580139539803923,0.6665335080737702,0.23624675795307992,0.9328089782951794,0.6928258426745753,0.9310798588921431,0.6157967572585957,0.4274366360659776
1092.0920920920921,0.7260526327002051,0.5446869490751243,0.8716642956255813,0.34011352916629345,0.0011734380810767275,0.759409271471788,0.20189665589681938,0.8277309939651609,0.2012730700243156,0.02534510800614498,0.284130068913357,0.9483625700854011,0.5324484669116024
1096.096096096096,0.7776669221703987,0.11931585288800839,0.08109606075002884,0.8758323848462974,0.4544393415242296,0.01985167673650967,0.9662428087288365,0.07093614437836815,0.5072045103061833,0.3837566432619183,0.43452110643347297,0.1815933698905422,0.18928471128463376
1100.1001001001,0.45747320190000496,0.178044565562534,0.647529546102153,0.7362440919937641,0.25029377245736373,0.855592144747123,0.5803455441659319,0.7278917931188682,0.5461848738926853,0.7242705863094089,0.17091662214564063,0.5277481946922173,0.3598169689919961
1104.1041041041042,0.12155083022996926,0.8684296248493758,0.6900917998123274,0.8114895543724466,0.8593191813167171,0.35546839216858506,0.5839636436906284,0.1004595280002396,0.46088366234782896,0.8486602813964282,0.6496625474090895,0.21786553419587285,0.4490705264883905
1108.1081081081081,0.5335359339240915,0.9872532303197422,0.1465518946046599,0.43484948890205055,0.29152482685386494,0.38666766753017845,0.35912477372014684,0.00845452610113262,0.6248470999072926,0.1873850510445284,0.26482469754357496,0.4515656602641074,0.3598245090585368
1112.112112112112,0.7340357120535599,0.37695869526039627,0.7845859122485801,0.5201357229581275,0.4586015120509567,0.35441942014466066,0.30711534834866405,0.4199075560885702,0.6262036844308224,0.2813122203795787,0.5317481819282414,0.8212813757751962,0.2706163831286521
1116.1161161161162,0.8505161093808599,0.7167885489747126,0.7071094032405371,0.11436933652007741,0.5869327922471748,0.13296233686892434,0.6878167259972968,0.5629427668869657,0.7768373483762068,0.9294794966383872,0.9316474629842487,0.31802957608674975,0.31069179455976703
1120.1201201201202,0.410448882818891,0.38476311808254726,0.7538983322377644,0.11548417730897864,0.6428625945415434,0.9783801084395143,0.418770743435969,0.5713265207739175,0.7175761040487201,0.0752556020709878,0.2955747231421636,0.4644847404788226,0.9588376587855776
1124.1241241241241,0.7095165183163719,0.7549103773015324,0.3132627544498606,0.33757931992082935,0.9770285419537987,0.8833742921070307,0.6793098041068208,0.24776002223785676,0.1585713429050053,0.816456416724965,0.5660218591007119,0.2752720831557547,0.8022731539808875
1128.128128128128,0.8523355451114413,0.18194301842485716,0.4954835884141774,0.7201708758722513,0.2184466948703584,0.003289899820807074,0.17324475682799367,0.444398337747269,0.8545483438085911,0.3377307573613294,0.6466395590002385,0.23370962334168677,0.9033299203592461
1132.132132132132,0.8321614776244853,0.7317680951471671,0.27080551792688756,0.046976753607971156,0.7237633105977569,0.572311928167112,0.37538691980236694,0.9678290114395616,0.18894823065308064,0.8858717762088238,0.18878112916468615,0.2812049343460499,0.3716247704097644
1136.1361361361362,0.34375262343719926,0.8264768523578833,0.17590281846272993,0.8920080883889532,0.9087521822119866,0.11092391811600855,0.040854653136292884,0.5510555830177261,0.37420704079738054,0.11694131395557172,0.5305254061718909,0.6340578116381262,0.5217726606856572
1140.1401401401401,0.07970470477256775,0.10866909315814577,0.7550604794456831,0.5925272876354982,0.5057860942580155,0.5027395655487827,0.2709957955465263,0.36634935399952884,0.20335292928600623,0.6010730524819535,0.976476589521482,0.6004425594605594,0.5685945511355304
1144.144144144144,0.772894362669222,0.06440774533016014,0.981033040985794,0.06481442103570678,0.0768467094556402,0.10316490903842157,0.5025256278885646,0.7939959969195879,0.6180293489522604,0.7206344695600494,0.91165823219153,0.7839255603868065,0.5151048400535793
1148.1481481481483,0.18166924081293856,0.33228878456122535,0.07553778389510268,0.3285521389738928,0.6504255028449469,0.6127229165152924,0.6373046545211999,0.9379577294912002,0.13252156864659936,0.7794872400638403,0.24794090579764205,0.5638685939157589,0.14104551044482405
1152.1521521521522,0.6671829374215805,0.4747497124291761,0.15461850409167266,0.07608281523464011,0.7893648691595467,0.565437160029764,0.28471271177851176,0.3120454371225334,0.9058683491081362,0.5716689097451796,0.8142361428283161,0.10181568475455649,0.5918648715103509
1156.1561561561562,0.6766285303523809,0.6195125019597663,0.09070899430400392,0.7248306465387027,0.2893729370985687,0.832609751576055,0.49006411847351894,0.9938517861812626,0.24508851807625975,0.312050725730869,0.39613922229492693,0.6619182928565742,0.36030110782673375
1160.16016016016,0.9345054021557659,0.575371012170065,0.9284142054144429,0.38028497136902517,0.9244293566741962,0.1538962223528466,0.7781477504521341,0.01772202042551696,0.9360855302320602,0.47015604765927965,0.299922955072191,0.16603207244375873,0.7846012743610458
1164.1641641641643,0.27262188548263544,0.9623471187642342,0.835471932817296,0.17431693069140541,0.6318695215743099,0.4077679657789135,0.12600141139884957,0.6882957754583018,0.6491174640126106,0.25307693763830674,0.5445683815261034,0.7047815450644596,0.10802487173686859
1168.1681681681682,0.3742883184344652,0.8920880664775808,0.9983986871637055,0.9114984683477882,0.9093850613408573,0.8853574645706878,0.8301946471873072,0.6812397656387111,0.37157627646965763,0.05109319330940376,0.9780975220993327,0.518825878941976,0.5690622781962857
1172.1721721721722,0.9622391055673354,0.79179284207203,0.6035746370091264,0.1202132308046715,0.5980719694550363,0.03409039785531798,0.464631261624772,0.12897201293836547,0.8281758632819202,0.22748533370234325,0.2994172357353023,0.9838953281229091,0.4246545133151213
1176.176176176176,0.5536246960306112,0.23306227974168248,0.16000704034661373,0.602870839164502,0.4745002845953886,0.8224635472075179,0.5522022027795264,0.5638621246715547,0.420919899516927,0.42877910286455345,0.08803791042849407,0.32005531740832227,0.39168907557388966
1180.1801801801803,0.004037419911193774,0.682060867417367,0.8905726246398445,0.6843588765339791,0.19485212540079833,0.4335161284206217,0.49797425310541665,0.5878531333526089,0.2039680878348027,0.26814519721222607,0.6754895757681539,0.14633910034862918,0.31378264803243283
1184.1841841841842,0.48375777720858715,0.10921765441855968,0.5304310541727857,0.966993956273373,0.9641989251105159,0.5249705710043078,0.6308062594043673,0.1542637770694787,0.5457654822652807,0.10454701319301762,0.21586972100962898,0.20235756888214695,0.3306089964206792
1188.1881881881882,0.018052885004710473,0.5950419410896529,0.14820253546462092,0.5396617564883165,0.5455705653649243,0.34714725941334834,0.5547889108394227,0.7843992151705235,0.14805525527642227,0.7265636099821368,0.5351855359841176,0.7258871675237619,0.962794233015397
1192.1921921921921,0.46759133557829546,0.8607246431762214,0.22523417190370432,0.7718878212456693,0.3860349483311313,0.8981702947313336,0.21646568200106775,0.8965567082899639,0.5005090168380284,0.8988516919490105,0.8686533301144621,0.4716334061581198,0.5386129337080777
1196.1961961961963,0.8293240783621861,0.39341812478326843,0.6442360273183949,0.24472651399611278,0.3364154064538276,0.6715974011139724,0.2005810608976577,0.8440827261992369,0.28481329700527114,0.38729363000165995,0.8446086535852521,0.7508324912843192,0.055630861944474086
1200.2002002002002,0.7788971301964088,0.4271921815623645,0.030989393750659122,0.689911601860239,0.8846110673416215,0.5437705287183889,0.7904969061534083,0.6246963029541475,0.30592555101671803,0.4937817475999886,0.38779355323690057,0.8931396840530729,0.38800555167722506
1204.2042042042042,0.3101842636298826,0.548816376329874,0.6258349454700137,0.6000896053785374,0.15965577354041338,0.1586495698057231,0.7702114105553216,0.6945096152374046,0.13303521924698314,0.07067487747227852,0.7418463682837431,0.9118518295580719,0.05809906008941945
1208.2082082082081,0.44244765536775355,0.30518654785334887,0.32281447263313723,0.6828474336949277,0.973870265520847,0.0026425544975644533,0.0873607621699668,0.48785202619550805,0.9327458482659579,0.8271464010202693,0.6539932232448585,0.277538296313521,0.14279868794760364
1212.2122122122123,0.2491075748661361,0.8526431307072194,0.45186626519296236,0.31111179822345514,0.39809152701075046,0.6248897570448839,0.3702654558229136,0.3473272873120704,0.43639218961787685,0.5231086209294349,0.1680512692710543,0.5388126107184982,0.08186996568911398
1216.2162162162163,0.2268215804079271,0.24740124469670322,0.4713855188461036,0.9778563250419895,0.39332855888023355,0.9025328496579417,0.15264212425053747,0.5221208918156598,0.9067738547017816,0.22060013602146733,0.681977345663366,0.9486633319122593,0.25151247614765837
1220.2202202202202,0.2940901630982953,0.9143268093459522,0.6436622559392956,0.3852707567050627,0.7136082130102485,0.10785274706456183,0.9329042687210087,0.9130889158660229,0.5999146797932101,0.4731760855149436,0.643686649274427,0.7274903161968734,0.6220745160398532
1224.2242242242241,0.5560700608086074,0.2167080143400284,0.5133422796592643,0.0322778359398711,0.6240811998145475,0.7547709491555282,0.30606463040249676,0.43110979718799236,0.962977926681329,0.11550639080197656,0.30269409765056254,0.34861439784217263,0.6282940036616528
1228.2282282282283,0.9068101449324567,0.8110839887202642,0.6882770056436074,0.21334232084284943,0.09343909920633864,0.9820373809501535,0.44070501966270514,0.32776400170405817,0.7825127570679471,0.4721208870341116,0.9623484448318687,0.2641882285714582,0.661539177731685
1232.2322322322323,0.4410532270712155,0.5019991990722913,0.762138801060784,0.840370087225638,0.9174741909152594,0.9084617278126248,0.1970610072830452,0.3562885321593495,0.35098569454748796,0.44737159606215027,0.8577768987103929,0.9376251382397056,0.6016710632153873
1236.2362362362362,0.3731269550812284,0.10468450097177306,0.3912758422241206,0.5145608149888855,0.6652470671918739,0.24917373695676603,0.5007354158423724,0.07143505886210666,0.13180583582409788,0.8814518227522341,0.10884481325527307,0.4159357070669879,0.23346016929128022
1240.2402402402404,0.6360166439453715,0.006390113562966371,0.08005856207553774,0.32265361545014914,0.3566746924342896,0.05547686332019841,0.8784325286587824,0.7366173723631604,0.8933126031092198,0.04258787290702826,0.2278458386465232,0.14763165317933635,0.15071144649992008
1244.2442442442443,0.06627544574754285,0.4539723678672787,0.33443873832085813,0.17868195455945945,0.15190826712658645,0.5836158287353992,0.5910387932463523,0.5148816812162195,0.8203903168669597,0.0431985896245799,0.28130455830113155,0.024166899629233907,0.8344636793037895
1248.2482482482483,0.42305619317274157,0.7248061081084308,0.8775395101032583,0.5250406841373184,0.5047685434973214,0.5361463361836838,0.9213808026683414,0.07878319234454012,0.2030271741256865,0.5223185143065758,0.4522567799651067,0.22668619209097363,0.3096429763844376
1252.2522522522522,0.3900996809158369,0.9322571221230449,0.3842231980084849,0.3548268994710172,0.05052857189215498,0.9148564968935851,0.050499943859314556,0.7672956792292444,0.03545092367093616,0.8593743739640152,0.33066548591329825,0.6590747364302909,0.7020865946543593
1256.2562562562562,0.5461802812579983,0.6459029620234551,0.43303965340542117,0.07865770365069324,0.7743352580389167,0.7083918050362661,0.8701807218879869,0.47972775856065264,0.026713438294870495,0.8454213887729615,0.9685656721033817,0.7862921416184548,0.33234826063862566
1260.2602602602603,0.768957091667017,0.03554229705995504,0.23280947557111364,0.7084131627723135,0.9943259040633492,0.11064030562112648,0.9918367785153377,0.8917918404354895,0.8682124101959563,0.9376792749677887,0.6502812425485135,0.032025793648689294,0.7783191906562619
1264.2642642642643,0.5713936043598385,0.8103954737396601,0.531370360221562,0.37139932239713624,0.2528138405818885,0.24892295179169965,0.5754477169892122,0.4883870030984555,0.02776856445850373,0.2243809698226623,0.8294660054798613,0.20249408953025583,0.4625258671278709
1268.2682682682682,0.4884750383585814,0.622375941573645,0.6284792886105022,0.4771460386440106,0.3202884253790459,0.32607082255191244,0.3207041706078879,0.15028914298996343,0.8052808987725816,0.635001406324814,0.955795951617291,0.9652387244164029,0.3754112730260041
1272.2722722722724,0.4107867302900615,0.41129745075868795,0.2936939050862236,0.448960575721166,0.02653832817147117,0.6412223972441683,0.9142696370823707,0.7678343404465594,0.48144369176294066,0.8724038760187743,0.20808999760584268,0.5365395861284851,0.6927975772079248
1276.2762762762763,0.24016906930629256,0.18975963423926645,0.46780297569307827,0.4972630321854815,0.5805505110888233,0.05821040250550924,0.3012127286411598,0.540407239327939,0.6244533292784042,0.14766966977926743,0.007880390965512185,0.5991486648091577,0.34126490895739436
1280.2802802802803,0.6955093745436962,0.2790575790273889,0.8728611389139935,0.46930317822582723,0.048505442099044394,0.1398241181315586,0.8121136797615429,0.5316009808465859,0.8372368629485762,0.38713923554395135,0.6203183683581328,0.23995302122989193,0.7909895198412624
1284.2842842842842,0.18837252339910704,0.6794186023152557,0.17434538783228293,0.49784723368982486,0.04241391805559136,0.12130667491108837,0.9735472250372588,0.25669458772834064,0.2419206286238036,0.15387314858463252,0.6960292388196982,0.48562664373537157,0.8340638535474011
1288.2882882882882,0.8860931342094622,0.9847784307431029,0.30909438356081276,0.32250368873037627,0.3255564135311203,0.9061201325083101,0.06160597271530277,0.996276068658979,0.2464106221228991,0.9195106552107296,0.13586466477004644,0.9862785946442767,0.8938062982677745
1292.2922922922924,0.18434744448755958,0.7766565903484683,0.9237890872995438,0.40356826219551645,0.33227236105494173,0.23969911839417335,0.09693789055840651,0.1259324400635321,0.20292015352216075,0.21625215907803086,0.0815645399157976,0.14740639432089653,0.40171890116319564
1296.2962962962963,0.17791962116769677,0.6559196585432508,0.42891319162094144,0.4137113588704696,0.47414221106255594,0.04013090351843174,0.948469216511332,0.07308434257910945,0.5558378968336151,0.5770837921523392,0.032670795138055486,0.7404863795860223,0.7935171267454836
1300.3003003003003,0.7918767620942416,0.23178820171164272,0.21220309839218254,0.7059265876550478,0.017062673903386116,0.8623292523826214,0.090097601587107,0.9458753619296026,0.16873146763338998,0.7764424757791182,0.2516405965029991,0.29185814636829976,0.0020869022271644555
1304.3043043043044,0.16383628743566925,0.14365972682523953,0.26658820870647937,0.10992814949680008,0.6174137002773433,0.5821055184495855,0.06416733564204835,0.5338917839869214,0.20028626745487532,0.42455356414284984,0.10441487412984218,0.4683585891397274,0.1157193779587562
1308.3083083083084,0.19295751129061633,0.0264968163118261,0.1682810348710403,0.06416699694430017,0.5934519166189217,0.9545694047555705,0.9688031803326357,0.014085636432707438,0.9231756821912455,0.408155898657682,0.8726781495704228,0.34338571636399595,0.1125762442540772
1312.3123123123123,0.9491108921081974,0.654260051845417,0.19490630072553317,0.8251339340268159,0.27121763177527414,0.4995948340486611,0.07763233637865319,0.4690176308593611,0.27417450191402715,0.5288129890615969,0.5005429950971352,0.22603444962761354,0.3650713651123463
1316.3163163163163,0.457699260287308,0.8035418706330004,0.08810942315920212,0.05335805802724003,0.22857577583014044,0.5917491287224205,0.8355229568350002,0.03772404209205604,0.5782828173921398,0.027963778542223316,0.2979334359096659,0.31544992767324276,0.1882237947537163
1320.3203203203202,0.19998830051505767,0.2345654809994181,0.7976567362804233,0.971736248122076,0.467305232163997,0.8605371377853409,0.7751922985225582,0.9507878803445836,0.4112000302264476,0.8869095059258182,0.3904328133716767,0.31832740186808306,0.003572842090351913
1324.3243243243244,0.798378535324955,0.1757766766365968,0.38606775618550293,0.5211718569858149,0.37904582803975784,0.5796702417449568,0.9028172749174511,0.6659837691950761,0.66765357746263,0.8847916550187449,0.7618090480901659,0.5625156170538756,0.21349692834843492
1328.3283283283283,0.7113857556887143,0.9460974659772772,0.26305720543768585,0.21223815318625472,0.20847023572655166,0.6301670785932694,0.8842131014845284,0.9227213711226652,0.5985459478119122,0.27156264313323086,0.3460929685054809,0.19623673499712446,0.6268055731945491
1332.3323323323325,0.3116721902895474,0.7212104896599282,0.9714322627226564,0.03191842072379647,0.8823168626247991,0.16775301193681513,0.04714821961431159,0.8465930541011877,0.5861385485876627,0.8832684499087943,0.8497368095717657,0.416900732147501,0.20386253363737228
1336.3363363363364,0.2529273385792926,0.9659782648049486,0.3867677276730467,0.9741795616449545,0.8898511983680013,0.6284714299985823,0.516991337070121,0.8514668966493378,0.6030600222048076,0.10962307888199285,0.6628610858592969,0.1291709728838053,0.10597220743309654
1340.3403403403404,0.6036594568450572,0.6553180580253646,0.5824621722640095,0.9543003792537366,0.8472861051989699,0.8622528389124201,0.18529732189961123,0.21600457476615154,0.2522470415846316,0.03888600003802156,0.23189817123424095,0.6026886232008264,0.11473683446852567
1344.3443443443443,0.5749604545269444,0.021435203942471226,0.06452660234432972,0.6200074624843033,0.18268800247576022,0.41271871770178903,0.4372123318306995,0.27808259872768903,0.6597413208939793,0.3653084083987581,0.9465330403630582,0.07152001086011439,0.38089991006919344
1348.3483483483483,0.0003734487667900188,0.3224334573201686,0.9087877793778336,0.9030939372525109,0.9165875439187037,0.869693443357158,0.9268625427492784,0.740822524580989,0.3202725977295009,0.6715205415603934,0.013436870208236251,0.49200538969030927,0.616800844768727
1352.3523523523525,0.29053382491898394,0.804373563525797,0.18419979306008172,0.663456661772661,0.517798078921013,0.7019284666920936,0.25951007207181453,0.23886057696443974,0.6373888758589494,0.6698502243571051,0.13219132463361227,0.9340214154632259,0.691536545663481
1356.3563563563564,0.14685855469112097,0.9603187933752521,0.4163901533857395,0.924850545756985,0.8271375705887005,0.30947985583525506,0.8100727777009646,0.5489471712054187,0.9860747145392682,0.3439855766684966,0.09928102579709319,0.25040396554899447,0.9395078732655284
1360.3603603603603,0.10777491672742201,0.705795596192148,0.8741918956492748,0.7758289131127192,0.02387741709506397,0.5204400421998664,0.09871665575598687,0.08791201564593576,0.2685671551680542,0.6820441475937716,0.04295009845203224,0.9114635808331399,0.8936682712909523
1364.3643643643645,0.48921484920715685,0.6704979533084245,0.4380844490869594,0.8351685347893192,0.5050846771855692,0.0704150914955437,0.2553253556660434,0.03270956546461545,0.2462921844888002,0.6389918440539819,0.30661548266121996,0.37795604850565534,0.4730611178664187
1368.3683683683685,0.20982801044841537,0.8283108535521204,0.012535822322039314,0.7620446955861062,0.6896536683698005,0.9273149880285751,0.4981697454351136,0.959210231096361,0.6791770567914589,0.8956346597937382,0.0978725270616172,0.08816403572035925,0.6880378943661793
1372.3723723723724,0.7224157948624874,0.34411048162874913,0.0862180316551705,0.37189052775379583,0.7505813042172287,0.14705581374049825,0.6597083291610907,0.11149078864715878,0.7069115345218717,0.17143453927154895,0.2107428753789985,0.803409649021792,0.08232460655076512
1376.3763763763764,0.7624460738196015,0.6523463030452373,0.5069107754670804,0.4321144710676802,0.8376284230497956,0.5968146611386769,0.7483170292307716,0.4248162301092363,0.4761217986048212,0.505731193250325,0.8048816656145356,0.7734313997399479,0.5290125309262852
1380.3803803803803,0.009426252214543962,0.04201572493364536,0.6071791913092826,0.9178416991994078,0.9917782409056285,0.39179226992122873,0.16751217211994296,0.18162852344546931,0.1940514024337351,0.44179587722649116,0.122284306409844,0.9978462017521755,0.7430164197398789
1384.3843843843845,0.6294073924684581,0.574383138472913,0.6546776792450387,0.532339305045874,0.16607285359218293,0.4126394842915363,0.046614048575922995,0.6876505562723144,0.7824189366123653,0.4820004210910118,0.3276191135419205,0.32649139910508584,0.9791556760332348
1388.3883883883884,0.5764821338987729,0.20933635837227105,0.9562593030059324,0.4012568990882872,0.3422766757535136,0.08054425328623671,0.28527675899943283,0.9872010339948813,0.8571785624041708,0.18075185688212647,0.05637500285276664,0.7875140591227897,0.7722562796640886
1392.3923923923924,0.1444137118293346,0.9196329487237532,0.21013427664871975,0.8008151081268229,0.8779907604889633,0.4042596018265565,0.16094384319329325,0.024759249736394207,0.06767048830416345,0.4598461255501668,0.7967242145156934,0.7432288929663473,0.5904984226560709
1396.3963963963965,0.6553501833517816,0.03471079902692353,0.9120137986984571,0.45588525846936545,0.7733939144322727,0.4207757493398905,0.9406033725066474,0.9249171544204242,0.10857621775040982,0.8938236104814797,0.6584237321197733,0.8099483957396398,0.3292232839421001
1400.4004004004005,0.029552356726881612,0.8740504728361731,0.938418531527709,0.39844291442737645,0.08505841797755498,0.5516443132610044,0.006923137939530255,0.05630873708214934,0.07256172163222063,0.8185814429941314,0.7988631978639819,0.6752058840692273,0.9967884388914121
1404.4044044044044,0.5291150443652202,0.8713749209434685,0.3679657628498162,0.32438914941088426,0.7635413763430475,0.18517012173150338,0.8041787230407729,0.6886199584236086,0.5147084604117852,0.1791164235966457,0.022137967008985182,0.9505930365271623,0.13115095898754492
1408.4084084084084,0.1622174361088533,0.5825252610900005,0.43801980074200664,0.5810419739790313,0.621129702023421,0.9556694232826839,0.9532537754880812,0.9568227756597335,0.13542461175684395,0.7939433731080339,0.587114233115079,0.140722873427081,0.8485551945907203
1412.4124124124123,0.6018804461768495,0.9613384416150174,0.6756346632129391,0.7842135315139213,0.69945393748656,0.674939690709985,0.49147786049571984,0.28840769926401133,0.4876929501822116,0.627073736884051,0.4281676996850998,0.9779243215804223,0.35550368235504237
1416.4164164164165,0.7106139995276353,0.30659007451580433,0.7105611661153173,0.6386052133870443,0.5769407705637005,0.19566932374906898,0.20910881862418018,0.6170720534039588,0.6023964810772641,0.1321486452178361,0.30656847615768845,0.6805250111066627,0.54606837285548
1420.4204204204204,0.48260856045513056,0.09348470089834293,0.12093981600430359,0.7762246907279262,0.5077077255271021,0.6226821642695267,0.8220478768208724,0.6879556145807371,0.9225650951254958,0.47161862065139737,0.716833840659052,0.4694498103879857,0.8992149718731117
1424.4244244244244,0.20995446541960616,0.5750969492086875,0.7536247373916988,0.3906377034869454,0.11512355424451348,0.6717975795771698,0.21705444925709028,0.9283397649330785,0.7345377926492389,0.7384853243582358,0.6039885174125031,0.494585595377962,0.6820158184327715
1428.4284284284286,0.6932500755714647,0.9724037860893088,0.9337138850070263,0.15383882567018292,0.6723767684345748,0.36583312900271947,0.40593650350096033,0.989887459083945,0.14356441981331514,0.9368208263997992,0.3002248631969987,0.646676170980942,0.5086939454261313
1432.4324324324325,0.849106950567126,0.5588507515140555,0.7589600008579395,0.7722146361730363,0.33366749770771353,0.7906595753672347,0.669584907766747,0.1477716033963734,0.587387666326972,0.6069031847533218,0.9680680281710479,0.2122675857440287,0.47544699879157803
1436.4364364364365,0.1816013258931246,0.40468666876102966,0.4946607520844547,0.4215111706281196,0.9428356080127209,0.6080712853955986,0.3612950609968165,0.22875038818522664,0.2664158311519791,0.7559369075398638,0.806448681797826,0.38234348152228237,0.6252631840333992
1440.4404404404404,0.7879235898724349,0.08847606526214224,0.9143831255834225,0.7732706365357375,0.11974340937563521,0.6562362175614292,0.2855473638051236,0.21440410713626668,0.2523392962784261,0.37367141112752444,0.09477745971720075,0.5171009409627281,0.2740118790089374
